participant_id,age_group,identity_code,cultural_background,upbringing_influence,focus_intensity,consistency_score,external_guidance_usage,support_environment_score,hobby_engagement_level,physical_activity_index,creative_expression_index,altruism_score,personality_cluster,engagement_total,support_plus_upbringing,internal_drive,guidance_x_support,age_x_focus,age_x_consistency,activity_balance,hobby_x_creative,focus_sq,consistency_sq,focus_per_consistency
2222,0.48337013079629576,-1.028907069395681,-0.8459455255889599,-0.7730534742216136,-0.0941974803413347,0.5163737765288346,1.5193686901676675,1.6626745248228931,-0.7827288111261719,1.5100036673284183,2.011312412436132,2.32275086235795,Cluster_B,1.4545311517301005,0.740786731903837,0.4593294901573312,2.863390802016333,-0.039762591768937504,0.5875193331080975,-0.1735068649531515,-0.2809286996777417,-0.36509183682210083,0.2963175391012076,-0.36236370414170077
555,-1.2948742157677724,-1.028907069395681,0.12309267228629779,1.2499989145416515,0.14039211252443923,-1.2513839802708444,1.5193686901676675,-1.0199482184884885,-0.7827288111261719,1.5100036673284183,-0.496927903724442,-0.4302989515768445,Cluster_B,0.15246372390619672,0.06435474234200388,-0.9772345215608155,0.2961357148781147,-0.02237317390446549,-1.2837315095090194,1.4535452559065487,-0.2809286996777417,-0.13900654621769798,-1.0606051874655713,0.37572836447632524
942,-1.2948742157677724,0.9713970197851501,-0.8459455255889599,0.23847272016001891,-0.8600806780149961,0.7520748107687918,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,-1.149603703917707,0.06435474234200388,0.1293756235605898,-0.5596159808346246,-0.9273428892557185,0.5305991553859037,-0.1735068649531515,-0.2809286996777417,-0.8900924396866873,0.6109662872906056,-0.4699494019677861
669,-1.2948742157677724,0.9713970197851501,-0.8459455255889599,-0.7730534742216136,1.1689437763833346,-0.3085798433110156,-0.6578240471287728,0.7684669437190993,1.2769138514382943,1.5100036673284183,-0.496927903724442,-0.4302989515768445,Cluster_C,1.4545311517301005,0.06435474234200388,0.3812803305046399,-0.5596159808346246,0.9079950632612539,-0.4299288436761144,1.4535452559065487,-0.2809286996777417,1.2136100096656544,-0.5571671903625345,-0.003398448592080101
458,1.37249230407833,0.9713970197851501,-0.8459455255889599,0.23847272016001891,1.7401105101188548,-0.6621313946709514,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_C,-1.149603703917707,0.06435474234200388,0.4064829875553664,-0.5596159808346246,2.0486912418401197,-0.5579992435510501,-0.1735068649531515,-0.2809286996777417,2.218865317566842,-0.8049530795616855,0.3118967018798354
2298,0.48337013079629576,0.9713970197851501,2.061169068036813,0.23847272016001891,-0.9835195638067828,-0.5442808775509729,-0.6578240471287728,1.6626745248228931,1.2769138514382943,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_D,0.15246372390619672,1.4172187214656702,-1.0173468023612255,-0.5596159808346246,-0.9514490481306562,-0.5010790658288564,-0.1735068649531515,-0.2809286996777417,-0.9441752481405135,-0.7302240018667034,-0.40005787564643974
1504,0.48337013079629576,0.9713970197851501,1.0921308701615555,0.23847272016001891,-1.204997536220092,-1.0156829460308872,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_D,-1.149603703917707,0.06435474234200388,-1.5330056892725612,-0.5596159808346246,-1.1784966741660365,-0.9849005764675026,-0.1735068649531515,-0.2809286996777417,-1.0199653664989072,-0.9819430004182219,-0.3845657999577124
1422,-1.2948742157677724,-1.028907069395681,0.12309267228629779,1.2499989145416515,-0.489780769710362,-0.3085798433110156,-0.6578240471287728,0.7684669437190993,1.2769138514382943,1.5100036673284183,-0.496927903724442,-0.4302989515768445,Cluster_C,1.4545311517301005,1.4172187214656702,-0.545519178870755,-0.5596159808346246,-0.5923910487040579,-0.4299288436761144,1.4535452559065487,-0.2809286996777417,-0.676999940830795,-0.5571671903625345,-0.32903847589839225
846,-1.2948742157677724,-1.028907069395681,2.061169068036813,-1.7845796686032462,1.2428478252409088,-0.5442808775509729,-0.6578240471287728,0.7684669437190993,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_D,-1.149603703917707,-0.6120772472198293,0.22661875461933878,-0.5596159808346246,0.9748443835929774,-0.6433795101343406,-0.1735068649531515,-0.2809286996777417,1.3334600729084225,-0.7302240018667034,0.11649051186555197
1458,1.37249230407833,-1.028907069395681,-0.8459455255889599,-1.7845796686032462,-0.2741678681906041,0.5163737765288346,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,2.32275086235795,Cluster_E,-1.149603703917707,-1.2885092367816624,0.3587724280739316,-0.5596159808346246,-0.13770816599270402,0.7227047551983073,-0.1735068649531515,-0.2809286996777417,-0.5177868942350045,0.2963175391012076,-0.3853293106967656
644,-1.2948742157677724,-1.028907069395681,-0.8459455255889599,-0.7730534742216136,0.2783941076939635,0.7520748107687918,1.5193686901676675,-0.1257406373846946,1.2769138514382943,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,0.15246372390619672,-0.6120772472198293,0.7654896036160338,1.151887410590854,0.10245543459685359,0.5305991553859037,-0.1735068649531515,-0.2809286996777417,0.00829376103641605,0.6109662872906056,-0.3378783615649332
287,-1.2948742157677724,-1.028907069395681,-0.8459455255889599,0.23847272016001891,1.4953773413434803,-0.3085798433110156,1.5193686901676675,-1.0199482184884885,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,-1.149603703917707,-0.6120772472198293,0.5636725598601429,0.2961357148781147,1.2032679513962699,-0.4299288436761144,-0.1735068649531515,-0.2809286996777417,1.7659143627159068,-0.5571671903625345,0.06068683624780207
1925,-0.4057520424857383,-1.028907069395681,1.0921308701615555,0.23847272016001891,0.3120600502292494,-0.6621313946709514,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,1.5100036673284183,-0.496927903724442,-0.4302989515768445,Cluster_D,0.15246372390619672,0.06435474234200388,-0.39142916048987736,-0.5596159808346246,0.2548095310729264,-0.6860696434259859,1.4535452559065487,-0.2809286996777417,0.04583548098927812,-0.8049530795616855,-0.05256375624921848
407,-0.4057520424857383,-1.028907069395681,2.061169068036813,-0.7730534742216136,-1.7049306978374943,-1.369234497390823,-0.6578240471287728,1.6626745248228931,1.2769138514382943,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_C,0.15246372390619672,0.740786731903837,-2.1062718134567455,-0.5596159808346246,-1.691273625242157,-1.36911177609231,-0.1735068649531515,-0.2809286996777417,-1.0907326714786418,-1.0881369529321436,-0.5656063868598362
870,-0.4057520424857383,0.9713970197851501,0.12309267228629779,-0.7730534742216136,-1.3560878705005033,-0.4264303604309942,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,-1.149603703917707,-0.6120772472198293,-1.1275390160369305,-0.5596159808346246,-1.3546944162732792,-0.4583889325372112,-0.1735068649531515,-0.2809286996777417,-1.056012219493536,-0.6476287054669865,-0.49333073117647436
164,1.37249230407833,0.9713970197851501,2.061169068036813,0.23847272016001891,0.16199731254075989,-0.8978324289109086,-0.6578240471287728,0.7684669437190993,1.2769138514382943,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_C,0.15246372390619672,0.740786731903837,-0.6712304459044727,-0.5596159808346246,0.3357275334306862,-0.8141400433009216,-0.1735068649531515,-0.2809286996777417,-0.11664507051923749,-0.9308125788374447,0.028542523394905147
1959,-1.2948742157677724,0.9713970197851501,1.0921308701615555,0.23847272016001891,1.0141802270676967,1.6948789477286206,-0.6578240471287728,-1.0199482184884885,-0.7827288111261719,1.5100036673284183,-0.496927903724442,-0.4302989515768445,Cluster_E,0.15246372390619672,-0.6120772472198293,1.960423972333689,-0.5596159808346246,0.7680049241037394,1.3844018212188087,1.4535452559065487,-0.2809286996777417,0.9724731941458895,2.184210028237596,-0.3367776113647229
1620,-1.2948742157677724,-1.028907069395681,-0.8459455255889599,1.2499989145416515,-0.29416151637587884,1.6948789477286206,1.5193686901676675,0.7684669437190993,1.2769138514382943,1.5100036673284183,-0.496927903724442,-0.4302989515768445,Cluster_E,1.4545311517301005,1.4172187214656702,1.229398143618208,2.007639106303593,-0.4154452070166683,1.3844018212188087,1.4535452559065487,-0.2809286996777417,-0.5336384363926494,2.184210028237596,-0.448080595070605
424,0.48337013079629576,0.9713970197851501,1.0921308701615555,0.23847272016001891,-0.7236891357357516,-1.722786048750759,1.5193686901676675,1.6626745248228931,-0.7827288111261719,-0.6619038631973444,2.011312412436132,-0.4302989515768445,Cluster_A,0.15246372390619672,1.4172187214656702,-1.8519430181137686,2.863390802016333,-0.6850844917711038,-1.710632842425472,-1.8005589858128517,-0.2809286996777417,-0.8204779721122663,-1.1235349371034509,1.947295384374579
1633,1.37249230407833,0.9713970197851501,0.12309267228629779,-0.7730534742216136,-1.5673667151714616,-1.369234497390823,-0.6578240471287728,0.7684669437190993,-0.7827288111261719,1.5100036673284183,2.011312412436132,-0.4302989515768445,Cluster_B,1.4545311517301005,0.06435474234200388,-2.0294090022426388,-0.5596159808346246,-1.5414114592892616,-1.3264216428006645,-0.1735068649531515,-0.2809286996777417,-1.085124629563683,-1.0881369529321436,-0.4778352724056675
1107,-1.2948742157677724,0.9713970197851501,-0.8459455255889599,0.23847272016001891,1.3541863487794659,-0.8978324289109086,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,1.5100036673284183,-0.496927903724442,-0.4302989515768445,Cluster_B,0.15246372390619672,0.06435474234200388,-0.005104043862102562,-0.5596159808346246,1.075554760633806,-0.96355550982168,1.4535452559065487,-0.2809286996777417,1.51975394317352,-0.9308125788374447,0.40887376389391317
1720,-1.2948742157677724,0.9713970197851501,0.12309267228629779,-1.7845796686032462,-1.2182881397014944,0.7520748107687918,1.5193686901676675,1.6626745248228931,-0.7827288111261719,1.5100036673284183,-0.496927903724442,2.32275086235795,Cluster_E,0.15246372390619672,0.06435474234200388,0.02720742094703144,2.863390802016333,-1.2513566032762078,0.5305991553859037,1.4535452559065487,-0.2809286996777417,-1.0236455980565025,0.6109662872906056,-0.5115039736973132
678,1.37249230407833,0.9713970197851501,0.12309267228629779,-0.7730534742216136,-0.6722090156515065,-1.4870850145108017,1.5193686901676675,0.7684669437190993,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_B,-1.149603703917707,0.06435474234200388,-1.627224007718087,2.007639106303593,-0.5697621156717048,-1.4544920426756003,-0.1735068649531515,-0.2809286996777417,-0.7915124297385646,-1.107802499693981,0.3139065402046307
66,-0.4057520424857383,-1.028907069395681,0.12309267228629779,-0.7730534742216136,1.4665057808489923,-1.0156829460308872,1.5193686901676675,0.7684669437190993,1.2769138514382943,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_B,0.15246372390619672,0.06435474234200388,-0.04032387577601958,2.007639106303593,1.3686705606251546,-1.027590709759148,-0.1735068649531515,-0.2809286996777417,1.714676100138675,-0.9819430004182219,0.5894467238890125
2251,-1.2948742157677724,-1.028907069395681,1.0921308701615555,0.23847272016001891,-0.7084985904499208,-0.19072932619103702,1.5193686901676675,-0.1257406373846946,-0.7827288111261719,1.5100036673284183,-0.496927903724442,-0.4302989515768445,Cluster_C,0.15246372390619672,0.06435474234200388,-0.5697486236013208,1.151887410590854,-0.7902305160524936,-0.32320351044700124,1.4535452559065487,-0.2809286996777417,-0.8120842602426414,-0.4588394565533476,-0.38601301483108214
2282,0.48337013079629576,0.9713970197851501,-0.8459455255889599,0.23847272016001891,1.346177162560615,1.6948789477286206,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_A,-1.149603703917707,0.06435474234200388,2.145924691939963,-0.5596159808346246,1.4368341086115202,1.7970731097047128,-0.1735068649531515,-0.2809286996777417,1.5061226325420962,2.184210028237596,-0.30853403533671037
2382,-1.2948742157677724,-1.028907069395681,1.0921308701615555,-1.7845796686032462,0.06077409072828488,-1.1335334631508658,-0.6578240471287728,0.7684669437190993,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_A,-1.149603703917707,-0.6120772472198293,-0.9237430296123137,-0.5596159808346246,-0.094391023068406,-1.1770061762799062,-0.1735068649531515,-0.2809286996777417,-0.21917001843394854,-1.025207203294264,0.18449398312953846
1488,-1.2948742157677724,-1.028907069395681,-0.8459455255889599,1.2499989145416515,0.037003088710369704,1.4591779134886635,1.5193686901676675,0.7684669437190993,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,2.32275086235795,Cluster_E,-1.149603703917707,1.4172187214656702,1.3164563592913519,2.007639106303593,-0.11589289411696073,1.1709511547605824,-0.1735068649531515,-0.2809286996777417,-0.2424203158380274,1.7437017807724386,-0.40929549473131227
231,-0.4057520424857383,0.9713970197851501,-0.8459455255889599,-0.7730534742216136,0.638939095650339,1.2234768792487063,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,-1.149603703917707,-0.6120772472198293,1.3588511097350884,-0.5596159808346246,0.5701970979499984,1.1353760436842115,-0.1735068649531515,-0.2809286996777417,0.44312556506545725,1.3346584081262212,-0.3379645983756715
1420,-1.2948742157677724,-1.028907069395681,-0.8459455255889599,0.23847272016001891,0.19434809109429643,-1.722786048750759,-0.6578240471287728,0.7684669437190993,1.2769138514382943,-0.6619038631973444,2.011312412436132,-0.4302989515768445,Cluster_A,1.4545311517301005,0.740786731903837,-1.3389968189282802,-0.5596159808346246,0.02643227790750702,-1.710632842425472,-1.8005589858128517,3.5577613180616856,-0.08267638871131663,-1.1235349371034509,4.290267692901202
2234,0.48337013079629576,0.9713970197851501,0.12309267228629779,-1.7845796686032462,0.07358069786514482,0.04497170804892019,-0.6578240471287728,0.7684669437190993,-0.7827288111261719,-0.6619038631973444,2.011312412436132,-0.4302989515768445,Cluster_D,0.15246372390619672,-0.6120772472198293,0.06318702062968554,-0.5596159808346246,0.13223481568083856,0.10369782246945125,-1.8005589858128517,-0.2809286996777417,-0.20651365332231905,-0.23858533282076902,-0.28407227744746255
1853,-0.4057520424857383,0.9713970197851501,-0.8459455255889599,1.2499989145416515,1.7870814286394578,-0.77998191179093,-0.6578240471287728,-1.0199482184884885,-0.7827288111261719,1.5100036673284183,-0.496927903724442,2.32275086235795,Cluster_D,0.15246372390619672,0.06435474234200388,0.4327276249439708,-0.5596159808346246,1.6779763266966097,-0.7999099988703732,1.4535452559065487,-0.2809286996777417,2.3096097308397288,-0.8718159385519325,0.42303605663920174
1188,-1.2948742157677724,-1.028907069395681,-0.8459455255889599,-0.7730534742216136,-0.11943226742692206,0.6342242936488132,-0.6578240471287728,-0.1257406373846946,1.2769138514382943,1.5100036673284183,2.011312412436132,-0.4302989515768445,Cluster_E,2.7565985795540042,-0.6120772472198293,0.4452297480722496,-0.5596159808346246,-0.25739525285487846,0.42387382215679065,-0.1735068649531515,3.5577613180616856,-0.38758820777268915,0.4497088038435392,-0.37524560098612453
621,1.37249230407833,-1.028907069395681,-0.8459455255889599,-0.7730534742216136,1.5761764307462671,0.04497170804892019,-0.6578240471287728,-1.0199482184884885,1.2769138514382943,1.5100036673284183,-0.496927903724442,-0.4302989515768445,Cluster_D,1.4545311517301005,-1.2885092367816624,0.9027507633278791,-0.5596159808346246,1.8707489187116428,0.21042315569856437,1.4535452559065487,-0.2809286996777417,1.9117728532286757,-0.23858533282076902,-0.04439380294219626
927,-1.2948742157677724,-1.028907069395681,1.0921308701615555,-0.7730534742216136,-0.34570537818093733,0.398523259408856,-0.6578240471287728,-1.0199482184884885,-0.7827288111261719,1.5100036673284183,-0.496927903724442,-0.4302989515768445,Cluster_E,0.15246372390619672,-1.2885092367816624,0.12284650621842325,-0.5596159808346246,-0.4620687977698737,0.21042315569856437,1.4535452559065487,-0.2809286996777417,-0.5734783354150691,0.15079249306361106,-0.3852989722912875
375,-1.2948742157677724,0.9713970197851501,0.12309267228629779,0.23847272016001891,1.6071091741515326,0.8699253278887704,1.5193686901676675,-0.1257406373846946,1.2769138514382943,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,0.15246372390619672,0.06435474234200388,1.6058763147282824,1.151887410590854,1.304334093212539,0.6373244886150169,-0.1735068649531515,-0.2809286996777417,1.9685739065121937,0.7800899894424072,-0.20046604626453687
1352,1.37249230407833,-1.028907069395681,-0.8459455255889599,-0.7730534742216136,1.0308366357116039,-0.07287880907105841,1.5193686901676675,-1.0199482184884885,1.2769138514382943,-0.6619038631973444,-0.496927903724442,2.32275086235795,Cluster_E,0.15246372390619672,-1.2885092367816624,0.5980463712265672,0.2961357148781147,1.2788095831307495,0.08235275582362862,-0.1735068649531515,-0.2809286996777417,0.9977857073326916,-0.3526455040394258,-0.10224076443068879
1378,-1.2948742157677724,0.9713970197851501,-0.8459455255889599,-0.7730534742216136,-0.26033280540472764,-1.4870850145108017,-0.6578240471287728,-1.0199482184884885,1.2769138514382943,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_C,0.15246372390619672,-1.2885092367816624,-1.3970913612343299,-0.5596159808346246,-0.3848457152286346,-1.4971821759672457,-0.1735068649531515,-0.2809286996777417,-0.5066878842343868,-1.107802499693981,0.6642970352543268
1001,-0.4057520424857383,0.9713970197851501,1.0921308701615555,-1.7845796686032462,-0.8817386499840654,0.1628222251688988,1.5193686901676675,0.7684669437190993,1.2769138514382943,-0.6619038631973444,2.011312412436132,-0.4302989515768445,Cluster_E,1.4545311517301005,-0.6120772472198293,-0.37261282952962393,2.007639106303593,-0.8970210089247186,0.11081284468472546,-1.8005589858128517,3.5577613180616856,-0.9001946468594157,-0.11665894289737727,-0.4442211138883927
298,0.48337013079629576,0.9713970197851501,-0.8459455255889599,-0.7730534742216136,0.08881514694808713,-0.4264303604309942,1.5193686901676675,0.7684669437190993,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,-1.149603703917707,0.06435474234200388,-0.320210631815421,2.007639106303593,0.14785237556974715,-0.3801236881691949,-0.1735068649531515,-0.2809286996777417,-0.1913391131920522,-0.6476287054669865,-0.1860294893304902
2077,1.37249230407833,-1.028907069395681,2.061169068036813,-1.7845796686032462,-0.8378027152993237,-1.0156829460308872,-0.6578240471287728,1.6626745248228931,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_C,-1.149603703917707,0.06435474234200388,-1.3278384234501561,-0.5596159808346246,-0.7495058744041488,-0.9422104431758573,-0.1735068649531515,-0.2809286996777417,-0.8794288050143613,-0.9819430004182219,-0.250688985362975
100,-1.2948742157677724,-1.028907069395681,-0.8459455255889599,-0.7730534742216136,1.3592825563834847,1.1056263621287277,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,-1.149603703917707,-0.6120772472198293,1.6633600005804605,-0.5596159808346246,1.0801644947399114,0.8507751550732431,-0.1735068649531515,-0.2809286996777417,1.5284460580345236,1.141936049860215,-0.25520686770330636
1113,1.37249230407833,-1.028907069395681,1.0921308701615555,1.2499989145416515,-1.4481217736480352,0.04497170804892019,-0.6578240471287728,-0.1257406373846946,1.2769138514382943,-0.6619038631973444,2.011312412436132,-0.4302989515768445,Cluster_E,1.4545311517301005,0.740786731903837,-0.7870524644825557,-0.5596159808346246,-1.4119769817406846,0.21042315569856437,-1.8005589858128517,3.5577613180616856,-1.0717460904402372,-0.23858533282076902,-0.526798460573145
875,-0.4057520424857383,0.9713970197851501,-0.8459455255889599,2.261525108923284,-1.2629434439578413,0.1628222251688988,-0.6578240471287728,-0.1257406373846946,-0.7827288111261719,1.5100036673284183,2.011312412436132,-0.4302989515768445,Cluster_E,1.4545311517301005,1.4172187214656702,-0.5856080594238627,-0.5596159808346246,-1.2648244950686116,0.11081284468472546,-0.1735068649531515,-0.2809286996777417,-1.0352911708381476,-0.11665894289737727,-0.5014501321137069
530,-0.4057520424857383,0.9713970197851501,1.0921308701615555,2.261525108923284,-1.6005165935797492,0.1628222251688988,1.5193686901676675,1.6626745248228931,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,-1.149603703917707,2.7700827005893363,-0.7742244455409449,2.863390802016333,-1.5905302134181376,0.11081284468472546,-0.1735068649531515,-0.2809286996777417,-1.087438748761071,-0.11665894289737727,-0.5521288755017502
2304,-1.2948742157677724,-1.028907069395681,1.0921308701615555,0.23847272016001891,-1.3378403425731773,-0.19072932619103702,1.5193686901676675,0.7684669437190993,1.2769138514382943,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_A,0.15246372390619672,0.740786731903837,-0.9213884594444072,2.007639106303593,-1.3594965987118333,-0.32320351044700124,-0.1735068649531515,-0.2809286996777417,-1.0523329664924277,-0.4588394565533476,-0.5007399448766346
1092,0.48337013079629576,-1.028907069395681,2.061169068036813,-0.7730534742216136,-0.4290248898972513,0.2806727422888774,-0.6578240471287728,0.7684669437190993,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,-1.149603703917707,0.06435474234200388,-0.021685072207259296,-0.5596159808346246,-0.38301012850085014,0.34560857778877435,-0.1735068649531515,-0.2809286996777417,-0.6347533418476475,0.013133665730749413,-0.3869357897245309
2105,1.37249230407833,-1.028907069395681,-0.8459455255889599,-0.7730534742216136,-0.24358631307737655,1.1056263621287277,-0.6578240471287728,0.7684669437190993,-0.7827288111261719,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,-1.149603703917707,0.06435474234200388,0.7677694184624899,-0.5596159808346246,-0.10451340269177177,1.3630567545729861,-0.1735068649531515,-0.2809286996777417,-0.4931107742878284,1.141936049860215,-0.4188375905363536
186,-1.2948742157677724,-1.028907069395681,0.12309267228629779,0.23847272016001891,-0.11776304812241334,1.341327396368685,1.5193686901676675,0.7684669437190993,1.2769138514382943,-0.6619038631973444,-0.496927903724442,-0.4302989515768445,Cluster_E,0.15246372390619672,0.740786731903837,1.0340270859871492,2.007639106303593,-0.2558853737925549,1.0642258215314693,-0.1735068649531515,-0.2809286996777417,-0.3861110686410645,1.5352469850969623,-0.41802890290562755
1825,-1.2948742157677724,0.9713970197851501,-0.8459455255889599,1.2499989145416515,1.4945478804224817,-1.1335334631508658,-0.6578240471287728,0.7684669437190993,-0.7827288111261719,-0.6619038631973444,2.011312412436132,2.32275086235795,Cluster_C,0.15246372390619672,1.4172187214656702,-0.024655569553765293,-0.5596159808346246,1.202517669109066,-1.1770061762799062,-1.8005589858128517,-0.2809286996777417,1.7644358518528842,-1.025207203294264,0.7943625497787549
